version,category,case_id,image_path,mask_path,width,height,threshold_percent,tp,fp,fn,tn,mIoU_percent,mDice_percent,background_IoU_percent,background_Dice_percent,forgery_IoU_percent,forgery_Dice_percent,accuracy_percent,false_positive_rate_percent,det_score,det_pred_label,det_correct
v1.0.0,imd2020,imd2020/tp_imd2020_c8vkf28_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8vkf28_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8vkf28_0_jpg.png,1200,750,50.0,495,1,25894,873610,49.498452,51.110963,97.121194,98.539576,1.87571,3.682351,97.122778,0.000114,,,
v1.0.0,imd2020,imd2020/tp_imd2020_c8vpmfd_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8vpmfd_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8vpmfd_0_jpg.png,1920,1200,50.0,26577,1698,16872,2258853,79.026152,86.849859,99.184605,99.590633,58.867699,74.109085,99.19401,0.075114,,,
v1.0.0,imd2020,imd2020/tp_imd2020_c8vqeqw_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8vqeqw_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8vqeqw_0_jpg.png,1920,1200,50.0,156,1403,30834,2271607,49.541158,50.126995,98.60073,99.295436,0.481586,0.958555,98.600825,0.061724,,,
v1.0.0,imd2020,imd2020/tp_imd2020_c8w0r2r_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8w0r2r_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8w0r2r_0_jpg.png,1120,629,50.0,20469,432,112829,570750,49.373927,58.761155,83.441641,90.9735,15.306214,26.54881,83.922752,0.075633,,,
v1.0.0,imd2020,imd2020/tp_imd2020_c8wvegs_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8wvegs_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8wvegs_0_jpg.png,953,953,50.0,3645,225077,332,679155,38.336125,44.449956,75.080923,85.767109,1.591328,3.132802,75.180933,24.89151,,,
v1.0.0,imd2020,imd2020/tp_imd2020_c8xhzdr_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8xhzdr_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8xhzdr_0_jpg.png,650,366,50.0,452,45,4489,232914,53.577956,57.82991,98.090529,99.036062,9.065383,16.623759,98.094157,0.019317,,,
v1.0.0,imd2020,imd2020/tp_imd2020_c8xtrds_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8xtrds_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8xtrds_0_jpg.png,444,644,50.0,5,0,13434,272497,47.669434,48.83435,95.301664,97.594318,0.037205,0.074383,95.301746,0.0,,,
v1.0.0,imd2020,imd2020/tp_imd2020_c8yjv4u_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8yjv4u_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8yjv4u_0_jpg.png,549,732,50.0,0,0,14024,387844,48.255148,49.112081,96.510297,98.224163,0.0,0.0,96.510297,0.0,,,
v1.0.0,imd2020,imd2020/tp_imd2020_c8ynnae_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8ynnae_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8ynnae_0_jpg.png,453,604,50.0,1353,1,3843,268415,62.31118,70.301006,98.588109,99.289036,26.034251,41.312977,98.595091,0.000373,,,
v1.0.0,imd2020,imd2020/tp_imd2020_c8zefoe_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8zefoe_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8zefoe_0_jpg.png,1200,704,50.0,527,8069,43269,792935,47.467682,49.438027,93.919265,96.864296,1.016099,2.011758,93.923059,1.007361,,,
v1.0.0,inpainting,inpainting/tp_inpaint_0_000000000943_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000000943_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000000943_tif.png,640,360,50.0,0,110,15772,214518,46.553385,48.215177,93.106771,96.430353,0.0,0.0,93.106771,0.051251,,,
v1.0.0,inpainting,inpainting/tp_inpaint_0_000000001596_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000001596_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000001596_tif.png,500,419,50.0,0,0,1124,208376,49.731742,49.86551,99.463484,99.731021,0.0,0.0,99.463484,0.0,,,
v1.0.0,inpainting,inpainting/tp_inpaint_0_000000002614_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000002614_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000002614_tif.png,640,427,50.0,0,985,10234,262061,47.947343,48.952163,95.894687,97.904326,0.0,0.0,95.894687,0.374459,,,
v1.0.0,inpainting,inpainting/tp_inpaint_0_000000003488_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000003488_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000003488_tif.png,500,333,50.0,0,0,1142,165358,49.657057,49.827938,99.314114,99.655877,0.0,0.0,99.314114,0.0,,,
v1.0.0,inpainting,inpainting/tp_inpaint_0_000000005210_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000005210_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000005210_tif.png,640,426,50.0,0,8,274,272358,49.948283,49.974128,99.896567,99.948257,0.0,0.0,99.896567,0.002937,,,
v1.0.0,inpainting,inpainting/tp_inpaint_0_000000005699_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000005699_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000005699_tif.png,600,400,50.0,0,0,480,239520,49.9,49.94995,99.8,99.8999,0.0,0.0,99.8,0.0,,,
v1.0.0,inpainting,inpainting/tp_inpaint_0_000000008119_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000008119_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000008119_tif.png,640,480,50.0,0,0,320,306880,49.947917,49.973945,99.895833,99.94789,0.0,0.0,99.895833,0.0,,,
v1.0.0,inpainting,inpainting/tp_inpaint_0_000000009960_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000009960_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000009960_tif.png,640,427,50.0,0,0,454,272826,49.916935,49.958433,99.83387,99.916866,0.0,0.0,99.83387,0.0,,,
v1.0.0,inpainting,inpainting/tp_inpaint_0_000000010779_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000010779_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000010779_tif.png,532,640,50.0,0,0,19121,321359,47.192052,48.555464,94.384105,97.110929,0.0,0.0,94.384105,0.0,,,
v1.0.0,inpainting,inpainting/tp_inpaint_0_000000011075_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000011075_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000011075_tif.png,640,480,50.0,0,0,90510,216690,35.268555,41.361736,70.537109,82.723472,0.0,0.0,70.537109,0.0,,,
v1.0.0,inpainting,inpainting/tp_inpaint_0_000000011831_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000011831_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000011831_tif.png,640,427,50.0,0,1548,2658,269074,49.23046,49.612246,98.460919,99.224492,0.0,0.0,98.460919,0.572016,,,
v1.0.0,inpainting,inpainting/tp_inpaint_0_000000012927_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000012927_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000012927_tif.png,640,425,50.0,0,468,8970,262562,48.265074,49.117221,96.530147,98.234442,0.0,0.0,96.530147,0.177926,,,
v1.0.0,inpainting,inpainting/tp_inpaint_0_000000016359_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000016359_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000016359_tif.png,640,383,50.0,0,0,6213,238907,48.732662,49.358197,97.465323,98.716394,0.0,0.0,97.465323,0.0,,,
v1.0.0,inpainting,inpainting/tp_inpaint_0_000000017474_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000017474_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000017474_tif.png,640,427,50.0,0,0,256,273024,49.953162,49.97657,99.906323,99.95314,0.0,0.0,99.906323,0.0,,,
v1.0.0,inpainting,inpainting/tp_inpaint_0_000000018290_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000018290_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000018290_tif.png,640,379,50.0,0,0,434,242126,49.910538,49.955229,99.821075,99.910457,0.0,0.0,99.821075,0.0,,,
v1.0.0,splicing,splicing/tp_splice1_10007_000000130973_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10007_000000130973_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10007_000000130973_tif.png,640,427,50.0,0,0,4134,269146,49.243633,49.618934,98.487266,99.237868,0.0,0.0,98.487266,0.0,,,
v1.0.0,splicing,splicing/tp_splice1_10046_000000517430_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10046_000000517430_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10046_000000517430_tif.png,640,480,50.0,0,0,599,306601,49.902507,49.951206,99.805013,99.902411,0.0,0.0,99.805013,0.0,,,
v1.0.0,splicing,splicing/tp_splice1_10059_000000578306_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10059_000000578306_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10059_000000578306_tif.png,640,427,50.0,530,11,1149,271590,65.467824,73.767323,99.574702,99.786898,31.360947,47.747748,99.575527,0.00405,,,
v1.0.0,splicing,splicing/tp_splice1_10102_000000389655_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10102_000000389655_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10102_000000389655_tif.png,640,428,50.0,0,0,5464,268456,49.002629,49.49629,98.005257,98.992581,0.0,0.0,98.005257,0.0,,,
v1.0.0,splicing,splicing/tp_splice1_10147_000000365623_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10147_000000365623_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10147_000000365623_tif.png,640,480,50.0,749,1,8276,298174,52.798664,56.97793,97.299079,98.631052,8.29825,15.324808,97.305664,0.000335,,,
v1.0.0,splicing,splicing/tp_splice1_10176_000000008547_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10176_000000008547_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10176_000000008547_tif.png,640,419,50.0,0,0,2652,265508,49.505519,49.751531,99.011038,99.503062,0.0,0.0,99.011038,0.0,,,
v1.0.0,splicing,splicing/tp_splice1_10267_000000553552_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10267_000000553552_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10267_000000553552_tif.png,640,430,50.0,428,1,1170,273601,63.170279,71.008178,99.573828,99.786459,26.766729,42.229896,99.574491,0.000365,,,
v1.0.0,splicing,splicing/tp_splice1_1028_000000424348_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_1028_000000424348_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_1028_000000424348_tif.png,640,512,50.0,0,0,3839,323841,49.414215,49.705382,98.82843,99.410763,0.0,0.0,98.82843,0.0,,,
v1.0.0,splicing,splicing/tp_splice1_10311_000000553908_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10311_000000553908_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10311_000000553908_tif.png,497,640,50.0,0,95,670,317315,49.879747,49.939801,99.759494,99.879602,0.0,0.0,99.759494,0.02993,,,
v1.0.0,splicing,splicing/tp_splice1_10314_000000269103_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10314_000000269103_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10314_000000269103_tif.png,640,480,50.0,0,67,994,306139,49.827311,49.913506,99.654622,99.827012,0.0,0.0,99.654622,0.021881,,,
v1.0.0,splicing,splicing/tp_splice1_1032_000000410356_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_1032_000000410356_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_1032_000000410356_tif.png,640,360,50.0,0,72,4498,225830,49.008247,49.499156,98.016493,98.998312,0.0,0.0,98.016493,0.031872,,,
v1.0.0,splicing,splicing/tp_splice1_10380_000000465395_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10380_000000465395_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10380_000000465395_tif.png,640,429,50.0,0,0,710,273850,49.870702,49.935267,99.741404,99.870535,0.0,0.0,99.741404,0.0,,,
v1.0.0,splicing,splicing/tp_splice1_10386_000000480983_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10386_000000480983_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10386_000000480983_tif.png,640,426,50.0,21,0,4232,268387,49.47071,50.10022,98.44765,99.217754,0.493769,0.982686,98.44777,0.0,,,
v1.0.0,splicing,splicing/tp_splice1_10397_000000032562_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10397_000000032562_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10397_000000032562_tif.png,640,427,50.0,5463,160,724,266933,92.871042,96.174754,99.669924,99.834689,86.07216,92.514818,99.676522,0.059904,,,
v1.0.0,splicing,splicing/tp_splice1_10450_000000031497_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10450_000000031497_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10450_000000031497_tif.png,640,412,50.0,1,0,2814,260865,49.484159,49.767278,98.932793,99.463534,0.035524,0.071023,98.932797,0.0,,,
v1.0.1,authentic,authentic/au_usb_000000000036_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000036_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000036_jpg.png,481,640,50.0,0,0,0,307840,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.1,authentic,authentic/au_usb_000000000092_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000092_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000092_jpg.png,640,427,50.0,0,0,0,273280,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.1,authentic,authentic/au_usb_000000000247_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000247_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000247_jpg.png,640,424,50.0,0,0,0,271360,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.1,authentic,authentic/au_usb_000000000263_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000263_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000263_jpg.png,591,640,50.0,0,0,0,378240,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.1,authentic,authentic/au_usb_000000000322_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000322_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000322_jpg.png,640,481,50.0,0,0,0,307840,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.1,authentic,authentic/au_usb_000000000359_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000359_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000359_jpg.png,500,332,50.0,0,0,0,166000,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.1,authentic,authentic/au_usb_000000000360_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000360_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000360_jpg.png,500,375,50.0,0,0,0,187500,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.1,authentic,authentic/au_usb_000000000488_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000488_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000488_jpg.png,640,406,50.0,0,0,0,259840,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.1,authentic,authentic/au_usb_000000000529_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000529_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000529_jpg.png,427,640,50.0,0,0,0,273280,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.1,authentic,authentic/au_usb_000000000532_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000532_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000532_jpg.png,640,480,50.0,0,0,0,307200,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.1,authentic,authentic/au_usb_000000000612_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000612_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000612_jpg.png,640,480,50.0,0,0,0,307200,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.1,authentic,authentic/au_usb_000000000650_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000650_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000650_jpg.png,640,427,50.0,0,0,0,273280,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.1,authentic,authentic/au_usb_000000000656_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000656_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000656_jpg.png,640,472,50.0,0,0,0,302080,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.1,authentic,authentic/au_usb_000000000693_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000693_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000693_jpg.png,640,428,50.0,0,0,0,273920,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.1,authentic,authentic/au_usb_000000000801_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/images/test/au_usb_000000000801_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/authentic/annotations/test/au_usb_000000000801_jpg.png,640,360,50.0,0,0,0,230400,100.0,100.0,100.0,100.0,,,100.0,0.0,,,
v1.0.1,casia,casia/tp_casia_Tp_D_CNN_M_N_txt00054_txt00050_10375_tif,/home/panuwat/Pictures/Test-Cases/with_mask/casia/images/test/tp_casia_Tp_D_CNN_M_N_txt00054_txt00050_10375_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/casia/annotations/test/tp_casia_Tp_D_CNN_M_N_txt00054_txt00050_10375_tif.png,384,256,50.0,0,0,53374,44930,22.85258,31.368251,45.70516,62.736501,0.0,0.0,45.70516,0.0,,,
v1.0.1,casia,casia/tp_casia_Tp_D_CNN_S_B_txt00055_txt00047_11328_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/casia/images/test/tp_casia_Tp_D_CNN_S_B_txt00055_txt00047_11328_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/casia/annotations/test/tp_casia_Tp_D_CNN_S_B_txt00055_txt00047_11328_jpg.png,384,256,50.0,0,0,12203,86101,43.793233,46.69125,87.586466,93.3825,0.0,0.0,87.586466,0.0,,,
v1.0.1,casia,casia/tp_casia_Tp_D_CNN_S_N_art00001_ani00074_10442_tif,/home/panuwat/Pictures/Test-Cases/with_mask/casia/images/test/tp_casia_Tp_D_CNN_S_N_art00001_ani00074_10442_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/casia/annotations/test/tp_casia_Tp_D_CNN_S_N_art00001_ani00074_10442_tif.png,384,256,50.0,0,0,55328,42976,21.858724,30.419026,43.717448,60.838052,0.0,0.0,43.717448,0.0,,,
v1.0.1,casia,casia/tp_casia_Tp_D_CNN_S_N_art00011_art00014_11841_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/casia/images/test/tp_casia_Tp_D_CNN_S_N_art00011_art00014_11841_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/casia/annotations/test/tp_casia_Tp_D_CNN_S_N_art00011_art00014_11841_jpg.png,384,256,50.0,0,0,22825,75479,38.390605,43.432902,76.781209,86.865804,0.0,0.0,76.781209,0.0,,,
v1.0.1,casia,casia/tp_casia_Tp_D_CNN_S_N_cha00044_cha00043_00364_tif,/home/panuwat/Pictures/Test-Cases/with_mask/casia/images/test/tp_casia_Tp_D_CNN_S_N_cha00044_cha00043_00364_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/casia/annotations/test/tp_casia_Tp_D_CNN_S_N_cha00044_cha00043_00364_tif.png,384,256,50.0,0,0,23134,75170,38.233439,43.332142,76.466878,86.664284,0.0,0.0,76.466878,0.0,,,
